ID,COUNTRY_NAME,ISO3,ISO2,POLICY_TYPE,POLICY_SUBTYPE,START_DATE,END_DATE,AIR,AIR_TYPE,TARGETS_AIR,LAND,LAND_TYPE,TARGETS_LAND,SEA,SEA_TYPE,TARGETS_SEA,CITIZEN,CITIZEN_LIST,HISTORY_BAN,HISTORY_BAN_LIST,REFUGEE,REFUGEE_LIST,VISA_BAN,VISA_BAN_TYPE,VISA_BAN_LIST,CITIZEN_EXCEP,CITIZEN_EXCEP_LIST,COUNTRY_EXCEP,COUNTRY_EXCEP_LIST,WORK_EXCEP,SOURCE_TYPE,INTERNAL_GOVT_SOURCE,AIRLINE_SOURCE,INSURANCE_SOURCE,GOVT_SOCIAL_MED_SOURCE,EXT_GOVT_SOURCE,INTERNAL_MEDIA_SOURCE,EXT_MEDIA_SOURCE,OTHER_SOURCE,END_SOURCE
915,Samoa,WSM,WS,COMPLETE,CITIZEN_EXCEP,03_21_20,04_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,returning Samoan citizens and resident,0,NA,0,3,,,https://web.archive.org/web/20200402131848/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200402131848/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
917,Tonga,TON,TO,COMPLETE,CITIZEN_EXCEP,03_21_20,05_31_21,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,3,,,https://web.archive.org/web/20200323231626/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
930,"Bolivia, Plurinational State of",BOL,BO,COMPLETE,CITIZEN_EXCEP,03_20_20,03_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"This does not apply to nationals of Bolivia, residents of Bolivia, or those on diplomatic missions",0,NA,0,2,,https://web.archive.org/web/20200319224612/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/web/20200501105751/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
1001,Kenya,KEN,KE,COMPLETE,CITIZEN_EXCEP,03_15_20,04_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, residence visa holders",0,NA,0,3,,,https://web.archive.org/web/20200316164353/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
1016,Cameroon,CMR,CM,COMPLETE,CITIZEN_EXCEP,03_18_20,07_17_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,cargo,0,NA,0,3,,,https://web.archive.org/web/20200321064804/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20201128032951/https://www.worldaware.com/covid-19-alert-limited-international-air-travel-cameroon-ongoing-july-17
1078,Australia,AUS,AU,COMPLETE,CITIZEN_EXCEP,03_20_20,10_16_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents, immediate family of Australian citizens or permanent residents, New Zealand citizens residing in Australia,",0,NA,0,"1,3",https://web.archive.org/web/20201016140947/https://covid19.homeaffairs.gov.au/new-zealand-safe-travel-zone,,https://web.archive.org/web/20200403034458/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
1093,Cabo Verde,CPV,CV,COMPLETE,CITIZEN_EXCEP,03_20_20,10_12_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,1,https://web.archive.org/web/20200322002056/https:/www.governo.cv/boa-vista-governo-coloca-a-ilha-em-quarentena-e-reforca-medidas-de-restricao/,,,,,,,,https://web.archive.org/web/20201209030200/https:/www.osac.gov/Content/Report/11171dcd-32cb-4272-9125-19e625d2d7d8
1131,Costa Rica,CRI,CR,COMPLETE,CITIZEN_EXCEP,03_19_20,08_02_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, resdients, foreigners with a migratory status granted by Migration",0,NA,0,"1,2",https://web.archive.org/web/20200510101209/https://www.migracion.go.cr/Paginas/Cierre-de-Fronteras.aspx,https://web.archive.org/web/20200318223018/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
1138,El Salvador,SLV,SV,COMPLETE,CITIZEN_EXCEP,03_11_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizen, diplomat residing in El Salvador",0,NA,0,1,https://web.archive.org/web/20200330125052/https://covid19.gob.sv/el-salvador-ante-la-pandemia-del-covid19/,,,,,,,,
1149,Honduras,HND,HN,COMPLETE,CITIZEN_EXCEP,03_15_20,08_11_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, temporary residents, permanent residents, diplomats residing in Honduras",0,NA,0,1,http://web.archive.org/web/20200319214843/https://covid19honduras.org/?q=Se-suspenden-labores-en-el-sector-Publico-y-Privado,,,,,,,,https://web.archive.org/save/https://www.garda.com/crisis24/news-alerts/386126/honduras-authorities-extend-covid-19-restrictions-until-october-11-update-21
1192,Panama,PAN,PA,COMPLETE,CITIZEN_EXCEP,03_16_20,10_12_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, residents",0,NA,0,"1,2",https://web.archive.org/web/20201016222058/https://pa.usembassy.gov/covid-19-information/,https://web.archive.org/web/20200320135415/http:/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,,
1276,North Macedonia,MKD,MK,COMPLETE,CITIZEN_EXCEP,03_18_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents ",0,NA,0,3,,,https://web.archive.org/web/20200320135415/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
1336,Finland,FIN,FI,COMPLETE,CITIZEN_EXCEP,03_18_20,05_14_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,6,,,,,,https://web.archive.org/web/20210326010021/https://finlandtoday.fi/borders-close-from-tourists/,,,https://valtioneuvosto.fi/en/-/10616/hallitus-linjasi-suunnitelmasta-koronakriisin-hallinnan-hybridistrategiaksi-ja-rajoitusten-vaiheittaisesta-purkamisesta
1400,Russian Federation,RUS,RU,COMPLETE,CITIZEN_EXCEP,03_18_20,05_02_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,3,,,https://web.archive.org/web/20200323231626/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200502010311/https://ru.usembassy.gov/covid-19-information/
1454,Marshall Islands,MHL,MH,COMPLETE,CITIZEN_EXCEP,03_08_20,03_22_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizen exemption,0,NA,0,2,,https://web.archive.org/web/20200309171117/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/web/20200504210823/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
1457,Côte d'Ivoire,CIV,CI,COMPLETE,CITIZEN_EXCEP,03_22_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,3,,,https://web.archive.org/web/20200323231626/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
1470,Cuba,CUB,CU,COMPLETE,CITIZEN_EXCEP,03_24_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,8,,,,,,,,https://cu.usembassy.gov/health-alert-u-s-embassy-havana-cuba-2/,
1506,Solomon Islands,SLB,SB,COMPLETE,CITIZEN_EXCEP,03_22_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,1,https://web.archive.org/web/20200623044453/https://solomons.gov.sb/wp-content/uploads/2020/03/Travel-Advisory-4.pdf,,,,,,,,
1512,Vanuatu,VUT,VU,COMPLETE,CITIZEN_EXCEP,03_20_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,1,https://web.archive.org/web/20200623211838/https://immigration.gov.vu/images/covid-19/Advisory_8_on_Coronavirus.pdf,,,,,,,,
1624,Ghana,GHA,GH,COMPLETE,CITIZEN_EXCEP,03_17_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, resident permit holders",0,NA,0,3,,,https://web.archive.org/web/20200324163457/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
1888,Namibia,NAM,NA,COMPLETE,CITIZEN_EXCEP,03_18_20,04_18_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"persons seeking medical attention, individuals providing essential services like humanitarian assistance, truck drivers bringing food and other essential commodities into the country and Namibians returning home",0,NA,0,6,,,,,,https://web.archive.org/web/20200319164424/https://www.nbc.na/news/namibia-announces-stricter-covid-19-measures-after-declaring-state-emergency.29416,,,
1911,Mauritania,MRT,MR,COMPLETE,CITIZEN_EXCEP,03_22_20,09_10_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,1,https://web.archive.org/web/20200430232945/https://mr.usembassy.gov/covid-19-information-2/,,,,,,,,
1956,Zimbabwe,ZWE,ZW,COMPLETE,CITIZEN_EXCEP,03_23_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, residents",0,NA,0,8,,,,,,,,https://twitter.com/MoHCCZim/status/1242180289666985986/photo/1,
1976,Paraguay,PRY,PY,COMPLETE,CITIZEN_EXCEP,03_16_20,03_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Residents, Citizens, Diplomats, ",0,NA,0,"2,3,5,8",,https://web.archive.org/web/20200321163104/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200320135415/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,https://web.archive.org/web/20200320222639/https://py.usembassy.gov/covid-19-information/,,,http://www.migraciones.gov.py/index.php/noticias/paraguay-inicio-el-cierre-temporal-de-fronteras-para-extranjeros-no-residentes-en-el-pais,https://web.archive.org/save/https://www.facebook.com/DGMParaguay/posts/3192063310826610?comment_id=3192149490817992&reply_comment_id=3200743209958620
2033,Peru,PER,PE,COMPLETE,CITIZEN_EXCEP,03_16_20,10_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,"1,3",https://web.archive.org/web/20200607185855/https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,,https://web.archive.org/web/20200324163457/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20201123211234if_/https://www.reuters.com/article/us-health-peru-coronavirus-travel/peru-looks-to-reopen-international-passenger-air-travel-idUSKBN25T39M
2219,Israel,ISR,IL,COMPLETE,CITIZEN_EXCEP,03_18_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Residents, specific permission from Immigration authority ",0,NA,0,"2,5",,https://web.archive.org/web/20200331213757/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,https://web.archive.org/web/20201203221751/https://il.usembassy.gov/covid-19-information/,,,,
2303,Montenegro,MNE,ME,COMPLETE,CITIZEN_EXCEP,03_24_20,06_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Nationals, permanent residents",0,NA,0,"1,2",https://web.archive.org/web/20200531201447/http://www.gov.me/en/News/223240/National-Coordination-Body-for-Communicable-Diseases-adopts-new-measures-suspension-of-international-passenger-traffic-maximum-o.html,https://web.archive.org/web/20200325215157/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
2319,Oman,OMN,OM,COMPLETE,CITIZEN_EXCEP,03_18_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Omani nationals,0,NA,0,2,,https://web.archive.org/web/20200329005122/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
2328,Romania,ROU,RO,COMPLETE,CITIZEN_EXCEP,03_22_20,08_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,3,,,https://web.archive.org/web/20200324163457/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200722220725/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
2421,Namibia,NAM,NA,COMPLETE,CITIZEN_EXCEP,03_27_20,06_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Permanent Residents",0,NA,0,3,,,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
2434,Hungary,HUN,HU,COMPLETE,CITIZEN_EXCEP,03_17_20,05_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,EEA countries if a residence permit is held,0,2,,https://web.archive.org/web/20200404002542/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,,
2465,Hungary,HUN,HU,COMPLETE,CITIZEN_EXCEP,03_17_20,05_29_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,3,,,https://web.archive.org/web/20200320135415/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
2667,Botswana,BWA,BW,COMPLETE,CITIZEN_EXCEP,03_24_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,8,,,,,,,,https://web.archive.org/web/20210309025355/https://www.voanews.com/science-health/coronavirus-outbreak/botswana-no-covid-19-cases-closes-borders-after-death-zimbabwe,
2684,Comoros,COM,KM,COMPLETE,CITIZEN_EXCEP,03_23_20,07_06_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Yes,0,NA,0,4,,,,http://web.archive.org/web/20201102155012/https://www.facebook.com/111330413896638/posts/147516133611399/,,,,,
2710,Costa Rica,CRI,CR,COMPLETE,CITIZEN_EXCEP,03_18_20,04_13_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,nationals or residents,0,NA,0,3,,,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
2978,Brazil,BRA,BR,COMPLETE,CITIZEN_EXCEP,03_30_20,03_08_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, family members of citizens",0,NA,0,1,https://web.archive.org/web/20210126123424/https://www.in.gov.br/web/dou/-/portaria-n-152-de-27-de-marco-de-2020-250060288,,,,,,,,https://web.archive.org/web/20200421153959/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
2995,Sudan,SDN,SD,COMPLETE,CITIZEN_EXCEP,03_16_20,03_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,3,,,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
3657,Equatorial Guinea,GNQ,GQ,COMPLETE,CITIZEN_EXCEP,04_03_20,04_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,6,,,,,,https://web.archive.org/web/20200404104726/https://www.guineaecuatorialpress.com/noticia.php?id=15226,,,
3876,Jordan,JOR,JO,COMPLETE,CITIZEN_EXCEP,04_05_20,07_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,5,,,,,https://web.archive.org/web/20200405220616/https://jo.usembassy.gov/covid-19-information/,,,,
3960,Serbia,SRB,RS,COMPLETE,CITIZEN_EXCEP,04_04_20,06_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, foreigners with permanent or temporary residence permits",0,NA,0,2,,https://web.archive.org/web/20200410152314/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
5515,China,CHN,CN,COMPLETE,CITIZEN_EXCEP,03_28_20,09_23_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,1,https://web.archive.org/web/20200327173542/https://www.fmprc.gov.cn/mfa_eng/wjbxw/t1761867.shtml,,,,,,,,https://web.archive.org/web/20201001204634/https://www.fmprc.gov.cn/mfa_eng/wjbxw/t1817370.shtml
5654,Trinidad and Tobago,TTO,TT,COMPLETE,CITIZEN_EXCEP,03_22_20,09_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,3,,,https://web.archive.org/web/20200323231626/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
6418,Ghana,GHA,GH,COMPLETE,CITIZEN_EXCEP,03_17_20,05_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,3,,,https://web.archive.org/web/20200421153959/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
7086,Brunei Darussalam,BRN,BN,COMPLETE,CITIZEN_EXCEP,03_23_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,1,https://web.archive.org/web/20200504212259/http://www.moh.gov.bn/Shared%20Documents/2019%20ncov/press%20releases/Media%20statement%20on%20the%20current%20situation%20of%20COVID-19%20in%20Brunei%20Darussalam%20%2824.03.2020%29.pdf,,,,,,,,
7096,Dominican Republic,DOM,DO,COMPLETE,CITIZEN_EXCEP,03_31_20,09_29_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,2,,https://web.archive.org/web/20200625011353/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/save/https://www.garda.com/crisis24/news-alerts/384286/dominican-republic-government-extends-curfew-until-october-17-reduces-hours-update-18
7120,Rwanda,RWA,RW,COMPLETE,CITIZEN_EXCEP,03_21_20,04_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens and legal residents,0,NA,0,1,http://web.archive.org/web/20200430171912/https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf,,,,,,,,
7128,Bhutan,BTN,BT,COMPLETE,CITIZEN_EXCEP,03_06_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Diplomats, residents",0,NA,0,3,,,https://web.archive.org/web/20200313010930/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
8347,Myanmar,MMR,MM,COMPLETE,CITIZEN_EXCEP,03_29_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,permanent residents ,0,NA,0,1,https://web.archive.org/web/20190408034812/https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/birmanie/,,,,,,,,
8358,Kyrgyzstan,KGZ,KG,COMPLETE,CITIZEN_EXCEP,03_17_20,12_09_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens ,0,NA,0,"5,8",,,,,https://web.archive.org/web/20200317063554/https:/www.usnews.com/news/world/articles/2020-03-17/kyrgyzstan-closes-borders-over-coronavirus,,,https://web.archive.org/web/20200320230441/https:/kg.usembassy.gov/covid-19-information/,
8961,Guatemala,GTM,GT,COMPLETE,CITIZEN_EXCEP,04_27_20,05_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,0,5,,,,,https://web.archive.org/web/20210401014257/https://gt.usembassy.gov/health-alert-u-s-embassy-guatemala-city-guatemala-april-27-2020/,,,,
9089,Mongolia,MNG,MN,COMPLETE,CITIZEN_EXCEP,03_19_20,12_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"nationals of Mongolia, and residents who are direct family members of nationals ",0,NA,0,2,,https://web.archive.org/web/20200319152010/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/save/https://www.iatatravelcentre.com/world.php
9181,"Bolivia, Plurinational State of",BOL,BO,COMPLETE,CITIZEN_EXCEP,04_29_20,05_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Bolivian nationals/residents are permitted to enter with prior government approval,0,NA,0,"2,3",,https://web.archive.org/web/20200501174105/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200501105751/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200619234627/https://www.osac.gov/Country/Bolivia/Content/Detail/Report/f54dcc84-2e4a-4cc3-ab27-18ee904da263
10752,Switzerland,CHE,CH,COMPLETE,CITIZEN_EXCEP,05_15_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Residents, Family Members and unmarried couples wishing to visit through either the German or Austrian border",0,NA,0,1,https://web.archive.org/web/20200519024802/https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-79135.html,,,,,,,,
10975,Norway,NOR,NO,COMPLETE,CITIZEN_EXCEP,03_16_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, residents",0,NA,0,1,https://web.archive.org/web/20200317114718/https://www.regjeringen.no/en/aktuelt/stricter-border-controls-being-introduced/id2693624/,,,,,,,,
11583,Greece,GRC,GR,COMPLETE,CITIZEN_EXCEP,04_06_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,0,"2,3",,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200404002542/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
11838,Malta,MLT,MT,COMPLETE,CITIZEN_EXCEP,03_20_20,07_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Maltese nationals (passport and residence permit holders),0,NA,0,"1,2",https://web.archive.org/web/20200524174842/https://www.icao.int/safety/Pages/COVID-19-Airport-Status.aspx,https://web.archive.org/web/20200524221432/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,,
11942,Georgia,GEO,GE,COMPLETE,CITIZEN_EXCEP,03_21_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Georgian citizens and their dependents,0,NA,0,5,,,,,https://web.archive.org/web/20200521175324/https://ge.usembassy.gov/covid-19-information-on-georgia/,,,,
12832,Costa Rica,CRI,CR,COMPLETE,CITIZEN_EXCEP,03_19_20,06_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Costa Rican citizens, Costa Rican residents who departed Costa Rica PRIOR to March 24, those whose residency is in process who departed Costa Rica PRIOR to March 24, minor children of Costa Rican citizens, and foreign diplomats",0,NA,0,1,https://web.archive.org/web/20200510101209/https://www.migracion.go.cr/Paginas/Cierre-de-Fronteras.aspx,,,,,,,,
12934,Brazil,BRA,BR,COMPLETE,CITIZEN_EXCEP,05_22_20,06_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Residents, Brazilian Nationals, Humanitarian Aid Workers",0,NA,0,"1,2,3,6",https://web.archive.org/web/20200613164546/http://www.in.gov.br/en/web/dou/-/portaria-n-255-de-22-de-maio-de-2020-258114133,https://web.archive.org/web/20200529090216/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200524221432/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,https://web.archive.org/web/20200527102550/https://proinde.com.br/news/temporary-ban-on-disembark-of-crewmembers-at-brazilian-ports-and-points-of-entry/,,,
13374,Rwanda,RWA,RW,COMPLETE,CITIZEN_EXCEP,03_21_20,08_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, legal residents",0,NA,0,"1,4",http://web.archive.org/web/20201115174356/https://www.primature.gov.rw/index.php?id=131&L=896&tx_news_pi1%5Bnews%5D=921&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=c91fb7c91ac5fc34a33cca01ae380c59,,,https://web.archive.org/web/20201017160250/https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf,,,,,https://web.archive.org/web/20200722220744/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
15361,Grenada,GRD,GD,COMPLETE,CITIZEN_EXCEP,03_22_20,07_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,6,,,,,,https://web.archive.org/web/20200710020633/http://jamaica-gleaner.com/article/news/20200708/grenada-postpones-reopening-its-borders,,,
15426,Colombia,COL,CO,COMPLETE,CITIZEN_EXCEP,07_08_20,08_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,0,8,,,,,,,,https://web.archive.org/web/20200928182713/https://www.garda.com/crisis24/news-alerts/357646/colombia-covid-19-lockdown-extended-until-august-1-update-19,
